source_id,provider,document_or_announcement_id,document_title,publication_date,effective_date,coverage_year,coverage_period,ticker_or_share_code,company_name,event_type,index_code,scheduled_or_extraordinary,source_url_or_stable_id,access_date_utc,raw_filename,raw_sha256,raw_bytes,raw_storage_class,archive_symbol,identity_status,provenance_status,notes
EV-283,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,INDES,INDEKS BILGISAYAR,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-284,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,TKNSA,TEKNOSA IC VE DIS TICARET,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-285,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,AYGAZ,AYGAZ,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state. The source prints the bulletin name identically to the share code for this row; recorded verbatim."
EV-286,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,ADNAC,ADANA CIMENTO (C),OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-287,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,TEKTU,TEK-ART TURIZM,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-288,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,TRKCM,TRAKYA CAM,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-289,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,ISDMR,ISKENDERUN DEMIR CELIK,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-290,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,YATAS,YATAS,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start. The source prints the bulletin name identically to the share code for this row; recorded verbatim.
EV-291,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,FENER,FENERBAHCE FUTBOL,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-292,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,ALARK,ALARKO HOLDING,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-293,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,GOZDE,GOZDE GIRISIM,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-294,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,ULKER,ULKER BISKUVI,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-295,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,ANACM,ANADOLU CAM,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-296,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,EGEEN,EGE ENDUSTRI,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-297,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,MGROS,MIGROS TICARET,OTHER_MEMBERSHIP_RELEVANT,XU030,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-298,Borsa Istanbul,12465,2018 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-09-19,2018-10-01,2018,2018Q4,SASA,SASA POLYESTER,OTHER_MEMBERSHIP_RELEVANT,XU030,SCHEDULED,https://www.borsaistanbul.com/duyuru/12465/2018-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12465_2018-09-19.html,30ce2a2b502dce70282e688027a248e6a00470c2a57ba5ca973bcd1e33b29edb,79130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12465_2018-09-19.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-299,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,NA,NA,REVIEW_SCHEDULE,XU030;XU050;XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,NA,ACQUIRED,"Periodic review announcement. The document states the index period explicitly as 2019-01-02 to 2019-03-29; effective_date is that stated period start, not the publication date. Additions and removals are equal in number in every transcribed table, consistent with rulebook art. 6(c)/(d)."
EV-300,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,VERUS,VERUSA HOLDING,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-301,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,PARSN,PARSAN,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-302,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,KERVT,KEREVITAS GIDA,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-303,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,INDES,INDEKS BILGISAYAR,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-304,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,CLEBI,CELEBI,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-305,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,OZKGY,OZAK GMYO,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-306,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,BRSAN,BORUSAN MANNESMANN,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-307,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,IEYHO,ISIKLAR ENERJI YAPI HOL.,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-308,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,DOAS,DOGUS OTOMOTIV,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-309,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,ISFIN,IS FIN.KIR.,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-310,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,TKNSA,TEKNOSA IC VE DIS TICARET,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-311,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,DOCO,DO-CO,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-312,Borsa Istanbul,12304,2019 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2018-12-21,2019-01-02,2019,2019Q1,ULUSE,ULUSOY ELEKTRIK,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/12304/2019-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_12304_2018-12-21.html,55e4107e55d7ffb5e4e166af0df5a1362bdb86e1ffd0fc5cab5dff68753a0299,78781,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_12304_2018-12-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
