ticker,company_name,year,sector,indices,is_bist100,current_assets,current_ratio,ebitda,ebitda_growth_pct,ebitda_margin,enterprise_value,equity,ev_ebitda,financial_debt_ratio,gross_margin,gross_profit,gross_profit_growth_pct,leverage_ratio,long_term_liabilities,market_cap,net_debt,net_debt_to_ebitda,net_income,net_income_growth_pct,net_margin,non_current_assets,operating_income,operating_income_growth_pct,pb_ratio,pe_ratio,revenue,revenue_growth_pct,roa,roe,short_term_liabilities,total_assets,working_capital,next_year_return_pct,next_year_rank_by_return,next_year_return_percentile,next_year_top_10pct_returner,next_year_top_20pct_returner,next_year_bist100_return_pct,next_year_excess_return_vs_bist100,next_year_outperform_bist100,same_year_return_pct,target_year,has_target,is_inference_row,is_public_universe,is_training_universe,universe_source
ARCLK,ARCLK,2023,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,338696844000.0,0.9554610569655252,18872713000.0,3.433315660307804,7.340505071378988,256612183342.5,73314458000.0,13.597,44.36478872650538,29.80078632593055,75377993000.0,-5.145859859025417,86.05257181976896,128960818000.0,86831074342.5,169781109000.0,5.061858022676359,7667336000.0,36.37131488871179,2.98219544757379,223106307000.0,10157657000.0,-92.85026164722132,1.1844,11.3248,257103739000.0,-8.771631425953212,2.970247992287316,14.42044356521689,354485242000.0,561803151000.0,-15788398000.0,10.50583657587549,31.0,25.0,False,False,28.94,-18.434163424124513,False,12.01185495118548,2024,True,False,True,True,public_40
ASELS,ASELS,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,207675087000.0,1.539681050431323,28375907000.0,28.28049981945516,38.55800706737865,226597419400.0,281073867000.0,7.9856,10.94592663296361,27.31950286314795,20105180000.0,18.04049383933082,41.70580086030744,67399144000.0,204513332400.0,22084087000.0,0.4090774860188352,7290475000.0,86.07414732856378,9.906509299404858,277343850000.0,24973743000.0,-11.78975802809784,0.7276,28.0521,73592774000.0,15.02307482417689,4.841663833968713,8.350004288690526,134881888000.0,485018937000.0,72793199000.0,61.43397906924963,13.0,70.0,False,False,28.94,32.49397906924963,True,39.51537744641195,2024,True,False,True,True,public_40
ASTOR,ASTOR,2023,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,35814744751.0,2.068181255071998,5836583401.0,6.41772420881158,34.50661835381405,83656671408.0,33280133403.0,14.3332,9.108880230216323,38.29493551582689,6477354074.0,8.196858113868407,34.33854869786933,87274088.0,91581416108.0,-7924744700.0,-0.7137746495835053,4598326879.0,16.5986998970833,27.18588937708866,14869686895.0,5521999395.0,13.19101273168103,2.7518,19.9162,16914388252.0,1.26805489174304,24.51937708376181,37.57167020564707,17317024155.0,50684431646.0,18497720596.0,22.44742290508881,24.0,42.5,False,False,28.94,-6.492577094911191,False,69.73758042123221,2024,True,False,True,True,public_40
BIMAS,BIMAS,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,111487229000.0,1.028888300504499,14352418000.0,47.27296403964636,4.369849568899737,125954265813.6,165584579000.0,8.7758,15.59520845282202,15.73570583516616,51682655000.0,17.30763630076695,50.57739225089362,62641837000.0,87379791813.6,38574474000.0,0.8870831980172851,15440733000.0,-23.41486500961707,4.701206475699491,226606155000.0,3960079000.0,129.7852469748412,0.5277,5.659,328441924000.0,6.027242848535775,10.42357951261967,22.341614767442,108356980000.0,338093384000.0,3130249000.0,79.18418401028458,6.0,87.5,False,True,28.94,50.244184010284584,True,120.7131901840491,2024,True,False,True,True,public_40
BRSAN,BRSAN,2023,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,37468163000.0,1.179794213271216,6658556000.0,102.5209895151026,15.78774356927234,91580076127.48,37734876000.0,13.7537,17.39562312814938,16.80570244186456,7087885000.0,66.65115047609014,50.47069532323828,6693874000.0,83787005127.48,7793071000.0,1.631930300688742,4102619000.0,36.37131488871179,9.727498985429351,38718806000.0,5658261000.0,79.38765433254392,2.2204,20.4228,42175476000.0,29.76068677868155,7.33697639785063,16.44424458514048,31758219000.0,76186969000.0,5709944000.0,-27.07275803722504,38.0,7.5,False,False,28.94,-56.01275803722504,False,602.3172905525846,2024,True,False,True,True,public_40
BTCIM,BTCIM,2023,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,5185641000.0,1.021778632668599,1397562000.0,-35.11179976139319,12.15534176825893,6035180200.0,21862295000.0,4.3184,15.65830993956671,14.27600038373516,1641385000.0,-31.03825916740164,30.35762841529901,5724291000.0,677032200.0,5358148000.0,3.945329464199591,1833899000.0,36.37131488871179,15.9503972728711,30388294000.0,709426000.0,-1.794588086708604,0.031,0.3692,11497513000.0,-18.77374383654299,9.149153230165712,16.58918289523056,5075112000.0,35573935000.0,110529000.0,21.27659574468083,25.0,40.0,False,False,28.94,-7.663404255319172,False,189.2307692307692,2024,True,False,True,True,public_40
CANTE,CANTE,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,4631084706.0,2.221696571253344,1402288239.0,-26.67562234081124,24.04916920378054,893515556.0,27934207290.0,0.6372,2.189742354816806,16.64268722467191,970422070.0,-70.73381430272273,6.990125871218335,77456863.0,725619840.0,167895716.0,0.0774815411819912,446760950.0,36.37131488871179,7.661926686237964,26297371946.0,604546701.0,-1.794588086708604,0.026,1.6242,5830921755.0,-22.89678476982552,2.515080231456523,2.654844748718496,2084481187.0,30928456652.0,2546603519.0,-26.87224669603525,37.0,10.0,False,False,28.94,-55.81224669603525,False,-70.28795811518324,2024,True,False,True,True,public_40
CCOLA,CCOLA,2023,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,73616867000.0,1.153209402274213,18162204000.0,4.141241429103645,17.58139885439455,154240437542.3676,75839768000.0,8.4924,27.31983046048931,32.69888699571184,33039733000.0,4.666509549579987,54.59206357752095,40311689000.0,128647254542.3676,25593183000.0,0.7776800523226375,20579819000.0,-27.42292036550663,20.36751253023756,117158486000.0,14474950000.0,1.764301224034896,1.6963,6.2511,101042378000.0,3.866631491881777,18.682094799411,52.38382613507561,63836513000.0,190775353000.0,9780354000.0,26.74870466321244,22.0,47.5,False,False,28.94,-2.1912953367875616,False,153.1147540983607,2024,True,False,True,True,public_40
CIMSA,CIMSA,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,22471348000.0,0.9648189381351155,4503397000.0,2.671449127561783,21.96295303741639,49496077795.1814,34760766000.0,10.9908,30.66873480197315,19.65096955475416,4029336000.0,-7.160370550343541,51.39651087197351,24490970000.0,26119975795.1814,23376102000.0,2.567749369200244,2490891000.0,80.40531978700578,12.14801227924679,70495490000.0,3365070000.0,-56.33857262022366,0.7514,10.4862,20504515000.0,-0.1833223592780139,6.489040492290417,13.41739240555285,23290741000.0,92966838000.0,-819393000.0,64.08450704225353,12.0,72.5,False,False,28.94,35.14450704225354,True,103.584229390681,2024,True,False,True,True,public_40
DOAS,DOAS,2023,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,66090470000.0,1.433344438113349,27846586000.0,-32.83493887197043,18.65831900793971,64760678060.0,67148466000.0,2.3256,23.57945157557572,21.52834173253822,32129948000.0,-19.32542887566231,47.75630373688362,16150209000.0,39576102060.0,25184576000.0,1.711236295100516,19622080000.0,-68.39225848416312,13.14757321559324,64278669000.0,26630904000.0,-45.88322780871864,0.5894,2.0169,149244881000.0,3.736515503942652,28.91260748397038,47.46624720176582,46109273000.0,130369139000.0,19981197000.0,-12.0467655541821,36.0,12.5,False,False,28.94,-40.9867655541821,False,51.6756503398172,2024,True,False,True,True,public_40
DOHOL,DOHOL,2023,,,False,83683505000.0,,6636666000.0,,8.7663,,69918034000.0,,,18.0299,13649782000.0,,,14605186000.0,,11550508000.0,,-210182000.0,,-0.2776,51191854000.0,6081740000.0,,,,75706159000.0,,-0.1558,-0.3006,40433632000.0,134875359000.0,43249873000.0,31.4133,6.0,44.44444444444444,False,False,,,,7.5083,2024,True,False,False,True,training_only
DSTKF,DSTKF,2023,,"BIST MALİ (XUMAL), BIST HALKA ARZ (XHARZ), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,98596299419.1579,1.605486929375312,3169731000.0,5.603630940958229,45.18637325629234,,12206297000.0,,0.0,45.18637325629234,1068291000.0,5.603630940958229,74.83010164939655,66344431217.42105,,-7487016000.0,-2.362035137997514,1608215000.0,78.40787958896517,53.68340110914163,175400085449.7105,10267860592.31579,-1.794588086708604,,,7014794000.0,42.99557933970183,19.80706458518307,44.82459892971745,77104957907.8421,48495615000.0,21491341511.31579,37.57325295457787,20.0,52.5,False,False,28.94,8.633252954577866,True,69.73758042123221,2024,True,False,True,True,public_40
EKGYO,EKGYO,2023,,,False,164388932000.0,,7350587000.0,,17.8664,,82628540000.0,,,29.8063,12262863000.0,,,2924627000.0,,,,-5882442000.0,,-14.2979,11006794000.0,7175706000.0,,,,41141913000.0,,-3.3538,-7.1191,89842559000.0,175395726000.0,74546373000.0,97.9651,1.0,100.0,True,True,,,,-18.5162,2024,True,False,False,True,training_only
ENKAI,ENKAI,2023,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,275272393000.0,3.788457272327595,15972601000.0,47.64039657864126,21.68823759350582,-46025307000.0,373216949000.0,-2.8815,1.400828177627218,20.69822954831471,15876554000.0,46.56788617505266,23.02375482189342,40860038000.0,167245204000.0,-213270511000.0,-6.283078508420121,16969183000.0,46.54527550245396,23.11927101891463,217787292000.0,12961162000.0,49.57237112784911,0.4481,9.8558,76704889000.0,55.66433152590219,6.127371672857084,7.868515240679932,72660815000.0,493059685000.0,202611578000.0,49.51044386422976,17.0,60.0,False,False,28.94,20.570443864229755,True,1.625207296849098,2024,True,False,True,True,public_40
EREGL,EREGL,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,257051476000.0,2.030442529268359,18707278000.0,41.00850850002011,12.64861684186817,100747419000.0,295496351000.0,5.3855,26.98363686716349,9.629350932420513,14241790000.0,26.42180562329629,47.1433832273448,145298849000.0,69276144000.0,31471275000.0,1.421219019628917,4033089000.0,-9.975163524387357,2.726906471917148,319694560000.0,13334560000.0,27.92386642366773,0.2344,17.1769,147899792000.0,11.46748113494189,1.300856928412862,2.166097387157705,126598745000.0,576746036000.0,130452731000.0,20.48853439680957,26.0,37.5,False,False,28.94,-8.451465603190432,False,-4.156712852365033,2024,True,False,True,True,public_40
FROTO,FROTO,2023,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,223456658000.0,1.237140354858528,50081542000.0,-0.1511537551296903,12.15850011534075,121214368792.33,156020689000.0,2.4203,36.19666292094078,13.41276033608021,55247910000.0,-2.92294296792062,65.38876319946884,114136231000.0,22020852792.33,99193516000.0,1.903720927590312,49055669000.0,-33.1892995026332,11.90944474502438,227323792000.0,44016841000.0,12.29578595606876,0.1411,0.4489,411905593000.0,6.680383640373072,22.60556684548683,67.19260180574487,180623530000.0,450780450000.0,42833128000.0,33.23062702203052,21.0,50.0,False,False,28.94,4.290627022030517,True,45.44028680259913,2024,True,False,True,True,public_40
GUBRF,GUBRF,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,39694704626.0,1.475274602025875,4107568886.0,89.41980288970892,11.55715698893753,50963424249.0,29796931094.0,12.4072,14.98325300864524,10.9240033046665,3882537559.0,77.1064392126098,44.202511570063,1586839964.0,51369201002.0,-405776753.0,-0.0366960281885557,-417275408.0,36.37131488871179,-1.174056365631688,24766553049.0,2866933522.0,133.6691821284864,1.724,,35541343688.0,31.15151354937974,-1.302662037493207,-3.120881316456465,26906654918.0,64461257675.0,12788049708.0,86.60598179453837,4.0,92.5,True,True,28.94,57.66598179453837,True,-44.1944847605225,2024,True,False,True,True,public_40
HEKTS,HEKTS,2023,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,6182316144.0,0.529056677213061,-912001689.0,10.33073241836171,-15.10187750169227,58983876052.0,13955964667.0,,35.77778203643693,13.50543899709727,815592841.0,7.193859483812521,49.96620939080297,2170037377.0,50853000000.0,8130876052.0,2.791092340904628,-878239047.0,36.37131488871179,-14.54280037522711,21547590841.0,-1457451886.0,-1.794588086708604,3.6438,,6038995409.0,-3.810143133367588,-3.4501176067658,-11.63409894509777,11685546011.0,27729906985.0,-5503229867.0,-46.47302904564315,40.0,2.5,False,False,28.94,-75.41302904564316,False,-46.64206642066421,2024,True,False,True,True,public_40
KCHOL,KCHOL,2023,,,False,2472313000000.0,,345370000000.0,,14.9074,,586403000000.0,,,23.4723,543799000000.0,,,460395000000.0,,451835000000.0,,108176000000.0,,4.6693,1655431000000.0,301173000000.0,,,,2316773000000.0,,2.6207,18.4474,2693843000000.0,4127744000000.0,-221530000000.0,30.7964,7.0,33.33333333333333,False,False,,,,73.2217,2024,True,False,False,True,training_only
KONTR,KONTR,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,17825476318.0,0.9648147645345296,852420633.0,-76.52379336892136,21.49405645325793,26788099604.0,5841442148.0,31.4259,39.41788384120797,12.53330118830933,497051106.0,-32.02076101617211,80.42298659547971,11542815260.0,12556998400.0,14231101204.0,40.60601758753926,431000170.0,36.37131488871179,10.86780590087355,19500118225.0,434957118.0,-19.74615179899992,2.1496,29.1346,3965843464.0,30.26187109031774,3.708432899615811,15.92010190841057,18475542636.0,37325594543.0,-650066318.0,-42.50216700375614,39.0,5.0,False,False,28.94,-71.44216700375614,False,31.79741051028179,2024,True,False,True,True,public_40
KRDMD,KRDMD,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,36570658485.0,1.421263182175259,6833798117.0,24.68840194551919,10.24266066016348,32854852927.0,84652617584.0,4.8077,6.858882213245589,7.772462788765722,5185707438.0,29.77258990220634,33.36784730935516,16660987790.0,27086400000.0,5768452927.0,0.8441064292856693,-1679514697.0,36.37131488871179,-2.517296943896286,90474046455.0,1223249120.0,-1.794588086708604,0.32,,66718974139.0,-9.783235373406711,-1.433425974012343,-2.210207121736284,25731095369.0,127044704940.0,10839563116.0,14.05723905723906,29.0,30.0,False,False,28.94,-14.88276094276094,False,29.55288985823339,2024,True,False,True,True,public_40
KUYAS,KUYAS,2023,,"BIST KATILIM TUM (XKTUM), BIST GERİ ALIM (XUGRA), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,3430358473.0,1.024097507273771,196102689.0,-84.57395728320287,32.14747150169418,2001848337.0,1433769960.0,10.2082,52.02470310122926,43.37306052238518,264579869.0,-66.80823364251552,71.5307211596518,254450664.0,1338750000.0,663098337.0,6.230971276860584,153019258.0,36.37131488871179,25.08472607311055,1608163567.0,192374211.0,-1.794588086708604,0.9337,8.7489,610009683.0,-18.9303538799043,9.83075365170229,12.12010476291703,3349640487.0,5038522040.0,80717986.0,54.59297983569826,15.0,65.0,False,False,28.94,25.652979835698257,True,102.571860816944,2024,True,False,True,True,public_40
MAVI,MAVI,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST GERİ ALIM (XUGRA), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,17960054000.0,1.634224377240455,5058877000.0,-3.504101612681764,18.52316393832699,1195511391.088,13887148000.0,0.2363,16.53607965288347,48.20089093446344,12673601000.0,-3.834810812143546,48.36575576533898,2059788000.0,5252756391.088,-4057245000.0,-0.4589145296438396,1783892000.0,-35.55564234828147,6.784589772935242,9021317000.0,3448901000.0,-10.7415742987154,0.3782,2.9445,26293292000.0,-5.160630603014495,12.83578234116826,28.28369566613325,10989956000.0,26981371000.0,6970098000.0,53.05676855895197,16.0,62.5,False,False,28.94,24.11676855895197,True,78.44155844155844,2024,True,False,True,True,public_40
MGROS,MGROS,2023,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,76260429000.0,0.7922389875504489,-409139000.0,32.13690929020486,-0.2252046198467756,61629350374.2925,79034025000.0,,15.17379160767878,18.7164205806349,34002933000.0,13.02017943116364,61.870667172833,33411199000.0,57738083374.2925,3891267000.0,0.142432880228243,8828696000.0,-22.06601997344972,4.859627477269946,133322850000.0,-6610061000.0,-1.794588086708604,0.7305,6.5398,181674337000.0,7.339362780741634,9.582921670860166,24.50760067130209,96259374000.0,209583279000.0,-19998945000.0,66.8089082697399,11.0,75.0,False,False,28.94,37.868908269739904,True,128.2454144746197,2024,True,False,True,True,public_40
MIATK,MIATK,2023,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST GERİ ALIM (XUGRA)",True,2804219729.0,1.847614586640199,723182210.0,-46.32359136365828,51.6185912789735,18228015659.0,5462068845.0,25.2053,15.20021039427611,50.89339147378023,713022080.0,-53.81436821230893,23.79852632834255,189212159.0,17833399012.0,394616647.0,0.3330521153494236,503987968.0,36.37131488871179,35.97315941954985,4368340418.0,607108421.0,-66.18290504276872,3.265,35.3846,1401011132.0,-18.4632630319098,23.17256269971582,28.64480024399041,1517751456.0,7172560147.0,1286468273.0,16.73130193905817,27.0,35.0,False,False,28.94,-12.208698060941831,False,291.115926327194,2024,True,False,True,True,public_40
ODAS,ODAS,2023,,,False,7781980367.0,,1676946993.0,,15.6091,,16977427728.0,,,23.6848,2544541782.0,,,1643626101.0,,,,5496402341.0,,51.1609,24792439233.0,1589710234.0,,,,10743366289.0,,16.8734,32.3748,5266992559.0,32574419600.0,2514987808.0,-26.9091,9.0,11.11111111111111,False,False,,,,-26.6667,2024,True,False,False,True,training_only
OYAKC,OYAKC,2023,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,32616470000.0,2.245142546875693,9034403041.0,-12.17881435726,29.42826563273168,6316518764.6161,62952207000.0,0.6992,5.204040211322213,30.20906127072922,9274105325.0,-8.771722919867184,21.60107654947487,2817506000.0,16910769764.6161,-10594251000.0,-0.7232428666281365,8127896250.0,-6.595613526716291,26.47545043040367,47680815000.0,7710163826.0,-20.4234249453016,0.2686,2.0806,30699746814.0,-2.843358548763253,22.97567690673497,30.48020535141569,14527572000.0,80297285000.0,18088898000.0,68.75460574797344,10.0,77.5,False,False,28.94,39.814605747973445,True,152.7001862197393,2024,True,False,True,True,public_40
PASEU,PASEU,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,2441036711.0,1.762515713844014,85291972.0,-69.3315128585281,12.01260934547371,,3509231734.0,,13.60982571684231,16.11850372307423,114444658.0,-26.96451676198998,35.89757875605284,576638214.0,,687961900.0,7.64164761536178,235746040.0,307.216862353112,33.20271552945709,3023429980.0,79891463.0,-57.38126719034544,,,710020359.0,25.73359184553655,15.03266006268957,21.44526788156622,1384973020.0,5464466691.0,1056063691.0,124.6200607902735,2.0,97.5,True,True,28.94,95.6800607902735,True,69.73758042123221,2024,True,False,True,True,public_40
PETKM,PETKM,2023,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,30835350000.0,0.5605728391280381,-2372798000.0,10.33073241836171,-3.900978176324827,92679200465.6,63962607000.0,,33.97639466005374,-3.45339747303963,-2328282000.0,7.193859483812521,57.73354863939424,32362396000.0,46151421465.6,46527779000.0,2.791092340904628,7389998000.0,36.37131488871179,12.22674297479947,120496510000.0,-6631059000.0,-1.794588086708604,0.7215,6.2451,60441264000.0,-12.05477756044882,7.714743653718616,14.4511019261525,55006857000.0,151331860000.0,-24171507000.0,-0.6040637012630299,33.0,20.0,False,False,28.94,-29.54406370126303,False,-10.90998043052838,2024,True,False,True,True,public_40
PGSUS,PGSUS,2023,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,90234819051.0,1.025165209759327,20890526646.0,16.78114508964414,29.61870552333761,174952424098.217,116853871107.0,8.3747,56.85101508601036,23.84522011820533,16818398963.0,5.054118977448702,71.51074411297557,205294556815.0,13594333286.217,161358090812.0,4.349742212839163,20907501797.0,3.498425767369621,29.64277298737062,319933391626.0,13087349012.0,-43.73327841778256,0.1163,0.6502,70531531601.0,37.83230006279612,10.35255059831216,38.2436674884486,88019782755.0,410168210677.0,2215036296.0,60.28294077808715,14.0,67.5,False,False,28.94,31.34294077808715,True,28.89427740058196,2024,True,False,True,True,public_40
SAHOL,SAHOL,2023,,,False,,,,,,,318633288000.0,,,,,,,,,,,22273810000.0,,4.2548,,,,,,523497276000.0,,0.7037,6.9904,,3165265998000.0,,64.0393,2.0,88.88888888888889,False,True,,,,40.3014,2024,True,False,False,True,training_only
SASA,SASA,2023,,"BIST GERİ ALIM (XUGRA), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,29764003000.0,0.440977983105229,7183521000.0,-36.1765306482191,15.50957232633167,145786270884.9005,154302052000.0,20.2945,38.28726296937282,18.79527106997902,8705348000.0,-68.43844594308584,51.86680882749239,98775585000.0,24123096884.9005,121663174000.0,18.61610540302832,18192162000.0,36.37131488871179,39.27776536204776,290809074000.0,6007870000.0,-86.00212771280404,0.1563,1.326,46316693000.0,-16.46670886468292,11.98464706072198,27.62885777514499,67495440000.0,320573077000.0,-37731437000.0,-10.7456140350877,35.0,15.0,False,False,28.94,-39.6856140350877,False,-22.18430034129693,2024,True,False,True,True,public_40
SISE,SISE,2023,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,141493818000.0,1.259895435151324,25989649000.0,32.94615882172624,17.09912578009153,254850491203.532,242571375000.0,9.8058,31.94177622544928,27.60643852787815,41938222000.0,12.68328123076104,46.88462560953898,125367407000.0,134077265203.532,120773226000.0,6.413439282623113,17121367000.0,50.25230579952713,11.26450025777988,365438689000.0,15718429000.0,-1.794588086708604,0.5527,7.831,151994022000.0,-7.572163029310458,5.879351204820335,12.02722239967749,112306001000.0,506932507000.0,29187817000.0,-8.14163283716735,34.0,17.5,False,False,28.94,-37.08163283716735,False,4.304869442484133,2024,True,False,True,True,public_40
SMRTG,SMRTG,2023,,,False,10286230998.0,,1908995286.0,,16.3372,,3065140922.0,,,22.825,2667087912.0,,,2926265473.0,,4045749628.0,,1476970648.0,,12.6399,4946727709.0,1883986563.0,,,,11684945071.0,,9.6959,48.1861,9233794679.0,15232958707.0,1052436319.0,-26.4434,8.0,22.22222222222222,False,False,,,,25.3811,2024,True,False,False,True,training_only
TAVHL,TAVHL,2023,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,38208657000.0,0.7831278730643036,10189351000.0,15.45370882081574,29.5917604553855,126933502375.0,77122493000.0,12.4575,41.69603208434764,38.59555587669388,13289634000.0,18.10960866378882,68.3978096745024,119625419000.0,39052734375.0,87880768000.0,3.404189463877771,7530074000.0,36.37131488871179,21.86872804944363,208020317000.0,6502355000.0,-13.74530205691223,0.5064,5.1862,34433068000.0,27.5773157445726,4.86354232462573,16.38082266989601,48789806000.0,246228974000.0,-10581149000.0,154.8837209302326,1.0,100.0,True,True,28.94,125.94372093023262,True,12.03751954142783,2024,True,False,True,True,public_40
